segment	kind	name	result	dur_ms	enc_id	difficulty	player	metric	value
2	Trash	Trash		2000			Player-1168-0A1B2C22	effective	7920
2	Trash	Trash		2000			Player-1168-0A1B2C23	damage	6000
2	Trash	Trash		2000			Player-1168-0A1B2C23	overkill	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	petdamage	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	dps	3000.00
2	Trash	Trash		2000			Player-1168-0A1B2C23	pct	42.86
2	Trash	Trash		2000			Player-1168-0A1B2C23	heal	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	overheal	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	absorbheal	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	interrupts	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	cc	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	dispels	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	deaths	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	taken	1500
2	Trash	Trash		2000			Player-1168-0A1B2C23	absorbed	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	blocked	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	prevented	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	misses	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	stagger	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	stagger_ticked	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	support_given	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	support_received	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	support_given_heal	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	support_received_heal	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	healed_received	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	self_healed	0
2	Trash	Trash		2000			Player-1168-0A1B2C23	effective	6000
2	Trash	Trash		2000			Player-1168-0A1B2C21	damage	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	overkill	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	petdamage	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	dps	0.00
2	Trash	Trash		2000			Player-1168-0A1B2C21	pct	0.00
2	Trash	Trash		2000			Player-1168-0A1B2C21	heal	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	overheal	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	absorbheal	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	interrupts	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	cc	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	dispels	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	deaths	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	taken	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	absorbed	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	blocked	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	prevented	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	misses	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	stagger	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	stagger_ticked	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	support_given	80
2	Trash	Trash		2000			Player-1168-0A1B2C21	support_received	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	support_given_heal	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	support_received_heal	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	healed_received	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	self_healed	0
2	Trash	Trash		2000			Player-1168-0A1B2C21	effective	80
