segment	kind	name	result	dur_ms	enc_id	difficulty	player	metric	value
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C01	absorbed	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C01	blocked	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C01	prevented	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C01	misses	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C01	stagger	5000
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C01	stagger_ticked	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C01	support_given	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C01	support_received	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C01	support_given_heal	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C01	support_received_heal	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C01	healed_received	68000
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C01	self_healed	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C01	effective	185370
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	damage	167200
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	overkill	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	petdamage	30450
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	dps	2786.67
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	pct	45.85
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	heal	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	overheal	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	absorbheal	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	interrupts	1
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	cc	1
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	dispels	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	deaths	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	taken	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	absorbed	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	blocked	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	prevented	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	misses	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	stagger	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	stagger_ticked	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	support_given	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	support_received	29400
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	support_given_heal	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	support_received_heal	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	healed_received	50500
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	self_healed	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C03	effective	137800
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	damage	12100
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	overkill	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	petdamage	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	dps	201.67
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	pct	3.32
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	heal	149800
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	overheal	27300
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	absorbheal	22800
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	interrupts	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	cc	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	dispels	1
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	deaths	1
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	taken	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	absorbed	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	blocked	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	prevented	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	misses	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	stagger	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	stagger_ticked	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	support_given	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	support_received	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	support_given_heal	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	support_received_heal	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	healed_received	8500
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	self_healed	8500
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C02	effective	12100
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	damage	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	overkill	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	petdamage	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	dps	0.00
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	pct	0.00
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	heal	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	overheal	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	absorbheal	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	interrupts	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	cc	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	dispels	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	deaths	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	taken	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	absorbed	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	blocked	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	prevented	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	misses	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	stagger	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	stagger_ticked	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	support_given	29400
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	support_received	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	support_given_heal	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	support_received_heal	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	healed_received	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	self_healed	0
2	Encounter	The Ashen Warden	kill	60000	3130	15	Player-1168-0A1B2C04	effective	29400
3	Trash	Trash		11000			Player-1168-0A1B2C03	damage	27700
3	Trash	Trash		11000			Player-1168-0A1B2C03	overkill	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	petdamage	6200
3	Trash	Trash		11000			Player-1168-0A1B2C03	dps	2518.18
3	Trash	Trash		11000			Player-1168-0A1B2C03	pct	73.28
3	Trash	Trash		11000			Player-1168-0A1B2C03	heal	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	overheal	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	absorbheal	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	interrupts	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	cc	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	dispels	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	deaths	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	taken	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	absorbed	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	blocked	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	prevented	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	misses	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	stagger	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	stagger_ticked	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	support_given	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	support_received	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	support_given_heal	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	support_received_heal	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	healed_received	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	self_healed	0
3	Trash	Trash		11000			Player-1168-0A1B2C03	effective	27700
3	Trash	Trash		11000			Player-1168-0A1B2C01	damage	10100
3	Trash	Trash		11000			Player-1168-0A1B2C01	overkill	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	petdamage	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	dps	918.18
3	Trash	Trash		11000			Player-1168-0A1B2C01	pct	26.72
3	Trash	Trash		11000			Player-1168-0A1B2C01	heal	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	overheal	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	absorbheal	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	interrupts	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	cc	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	dispels	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	deaths	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	taken	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	absorbed	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	blocked	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	prevented	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	misses	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	stagger	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	stagger_ticked	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	support_given	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	support_received	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	support_given_heal	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	support_received_heal	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	healed_received	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	self_healed	0
3	Trash	Trash		11000			Player-1168-0A1B2C01	effective	10100
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	damage	73300
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	overkill	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	petdamage	12000
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	dps	1628.89
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	pct	52.51
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	heal	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	overheal	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	absorbheal	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	interrupts	1
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	cc	1
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	dispels	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	deaths	1
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	taken	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	absorbed	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	blocked	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	prevented	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	misses	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	stagger	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	stagger_ticked	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	support_given	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	support_received	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	support_given_heal	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	support_received_heal	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	healed_received	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	self_healed	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C03	effective	73300
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	damage	58200
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	overkill	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	petdamage	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	dps	1293.33
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	pct	41.69
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	heal	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	overheal	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	absorbheal	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	interrupts	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	cc	1
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	dispels	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	deaths	1
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	taken	22000
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	absorbed	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	blocked	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	prevented	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	misses	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	stagger	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	stagger_ticked	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	support_given	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	support_received	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	support_given_heal	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	support_received_heal	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	healed_received	47000
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	self_healed	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C01	effective	58200
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	damage	8100
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	overkill	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	petdamage	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	dps	180.00
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	pct	5.80
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	heal	56400
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	overheal	38200
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	absorbheal	9400
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	interrupts	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	cc	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	dispels	1
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	deaths	1
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	taken	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	absorbed	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	blocked	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	prevented	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	misses	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	stagger	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	stagger_ticked	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	support_given	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	support_received	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	support_given_heal	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	support_received_heal	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	healed_received	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	self_healed	0
4	Encounter	Verkath the Hollow	wipe	45000	3131	15	Player-1168-0A1B2C02	effective	8100
